"Date","Price","Open","High","Low","Vol.","Change %"
"08/24/2023","22,981.52","23,038.50","23,092.45","22,959.31","","-0.57%"
"08/23/2023","23,112.88","22,939.69","23,125.51","22,838.92","","0.75%"
"08/22/2023","22,941.84","22,883.01","22,981.17","22,825.29","","0.37%"
"08/21/2023","22,857.57","22,738.02","22,874.12","22,662.26","","0.48%"
"08/18/2023","22,747.82","22,830.86","22,876.80","22,665.15","","-0.35%"
"08/17/2023","22,827.07","22,898.55","23,041.59","22,818.85","","-0.31%"
"08/16/2023","22,898.55","22,965.18","23,062.22","22,888.50","","-0.71%"
"08/15/2023","23,062.92","23,225.94","23,245.94","23,019.18","","-0.70%"
"08/14/2023","23,225.00","23,450.36","23,517.95","23,156.58","","-1.02%"
"08/11/2023","23,465.31","23,667.52","23,770.59","23,450.19","","-0.81%"
"08/10/2023","23,656.87","23,846.68","23,920.18","23,656.87","","-0.62%"
"08/09/2023","23,803.86","23,737.08","23,808.35","23,661.35","","0.26%"
"08/08/2023","23,742.21","23,789.77","23,832.39","23,626.45","","-0.27%"
"08/07/2023","23,806.19","23,633.65","23,811.15","23,633.65","","0.65%"
"08/04/2023","23,651.61","23,517.52","23,727.49","23,517.52","","0.23%"
"08/03/2023","23,598.46","23,357.44","23,711.96","23,349.13","","1.06%"
"08/02/2023","23,350.71","23,669.83","23,674.01","23,316.79","","-1.39%"
"08/01/2023","23,679.90","23,509.70","23,681.01","23,442.87","","0.73%"
"07/31/2023","23,509.38","23,167.76","23,545.67","23,163.54","","1.53%"
"07/27/2023","23,155.86","23,384.58","23,384.58","23,110.14","","-0.97%"
"07/26/2023","23,381.66","23,301.62","23,386.09","23,248.84","","0.30%"
"07/25/2023","23,311.96","23,079.88","23,330.68","23,079.88","","0.91%"
"07/24/2023","23,100.77","23,016.76","23,108.82","22,971.44","","0.31%"
"07/21/2023","23,028.30","22,972.08","23,049.47","21,841.11","","0.19%"
"07/20/2023","22,984.90","23,061.83","23,134.55","22,931.53","","-0.40%"
"07/19/2023","23,077.62","23,080.15","23,144.06","22,987.07","","0.08%"
"07/18/2023","23,058.87","23,018.32","23,095.20","22,840.20","","0.41%"
"07/17/2023","22,963.81","22,740.70","22,983.74","22,570.85","","0.90%"
"07/14/2023","22,757.96","22,937.61","22,937.61","22,680.24","","-0.59%"
"07/13/2023","22,893.43","22,634.38","22,908.04","22,634.38","","1.07%"
"07/12/2023","22,650.81","22,570.92","22,700.92","22,566.12","","0.41%"
"07/11/2023","22,557.54","22,783.31","22,783.31","22,533.68","","-0.92%"
"07/10/2023","22,767.67","22,495.35","22,780.79","22,495.35","","1.11%"
"07/07/2023","22,518.83","22,197.09","22,536.94","22,197.09","","1.09%"
"07/06/2023","22,276.12","22,431.11","22,431.11","22,156.59","","-0.50%"
"07/05/2023","22,388.30","22,404.01","22,490.75","22,380.77","","-0.10%"
"07/04/2023","22,410.18","22,354.55","22,437.85","22,354.55","","-0.10%"
"07/03/2023","22,432.26","22,322.98","22,435.97","22,258.21","","0.46%"
"06/30/2023","22,329.75","22,172.15","22,367.05","22,172.15","","0.85%"
"06/28/2023","22,140.73","22,195.95","22,195.95","22,060.95","","-0.25%"
"06/27/2023","22,195.65","22,296.22","22,353.52","22,119.62","","-0.48%"
"06/26/2023","22,303.25","22,248.92","22,344.26","22,214.99","","0.32%"
"06/23/2023","22,233.01","22,423.45","22,484.11","22,161.10","","-0.85%"
"06/22/2023","22,423.14","22,469.36","22,487.89","22,330.29","","-0.43%"
"06/21/2023","22,521.03","22,596.56","22,596.56","22,437.89","","-0.06%"
"06/20/2023","22,534.86","22,566.41","22,583.21","22,470.15","","-0.15%"
"06/19/2023","22,567.66","22,509.92","22,646.28","22,509.92","","-0.07%"
"06/16/2023","22,584.26","22,485.41","22,620.76","22,403.67","","0.62%"
"06/15/2023","22,445.04","22,386.79","22,471.36","22,359.06","","0.29%"
"06/14/2023","22,379.73","22,277.64","22,548.02","22,269.41","","0.41%"
"06/13/2023","22,287.69","22,024.21","22,287.89","22,020.04","","1.03%"
"06/12/2023","22,059.89","21,998.76","22,155.42","21,998.76","","0.27%"
"06/09/2023","22,001.17","22,274.25","22,274.25","21,995.62","","-1.06%"
"06/08/2023","22,237.14","22,115.86","22,265.31","22,056.04","","0.61%"
"06/07/2023","22,102.59","21,967.93","22,142.36","21,967.93","","0.24%"
"06/06/2023","22,050.69","21,936.17","22,056.31","21,921.28","","0.52%"
"06/05/2023","21,937.36","21,829.26","21,947.46","21,817.19","","0.42%"
"06/02/2023","21,845.24","21,414.07","21,879.36","21,414.07","","1.63%"
"06/01/2023","21,494.85","21,154.33","21,522.29","21,154.33","","1.49%"
"05/31/2023","21,178.83","21,163.50","21,209.13","21,060.88","","0.08%"
"05/30/2023","21,161.78","21,334.33","21,334.33","21,060.89","","-0.65%"
"05/29/2023","21,300.13","21,237.32","21,558.56","21,205.76","","0.28%"
"05/26/2023","21,240.50","21,249.78","21,266.99","21,179.24","","-0.01%"
"05/25/2023","21,242.29","21,414.89","21,476.36","21,240.73","","-0.76%"
"05/24/2023","21,405.58","21,524.70","21,577.27","21,365.24","","-0.88%"
"05/23/2023","21,595.53","21,651.25","21,738.40","21,586.04","","-0.26%"
"05/22/2023","21,651.84","21,632.85","21,681.61","21,580.20","","0.09%"
"05/19/2023","21,633.44","21,595.96","21,676.89","21,534.82","","0.21%"
"05/18/2023","21,587.79","21,735.63","22,037.26","21,493.13","","-0.72%"
"05/17/2023","21,744.45","21,716.74","21,831.09","21,648.39","","0.09%"
"05/16/2023","21,725.85","21,642.55","21,827.97","21,592.75","","0.46%"
"05/15/2023","21,625.72","21,526.84","21,632.93","21,520.22","","0.42%"
"05/12/2023","21,535.66","21,721.65","21,769.81","21,457.93","","-0.83%"
"05/11/2023","21,715.12","21,827.24","21,855.12","21,639.56","","-0.86%"
"05/10/2023","21,903.67","22,298.69","22,298.69","21,783.59","","-1.73%"
"05/09/2023","22,289.63","22,328.83","22,404.18","22,245.51","","-0.18%"
"05/08/2023","22,328.83","22,155.37","22,406.43","22,132.76","","0.78%"
"05/05/2023","22,155.37","21,565.55","22,210.19","21,556.08","","2.48%"
"05/04/2023","21,619.07","21,757.54","21,856.07","21,602.76","","-0.59%"
"05/03/2023","21,748.46","21,737.39","21,855.19","21,723.32","","0.03%"
"05/02/2023","21,741.49","21,814.92","21,842.44","21,725.64","","-0.37%"
"04/28/2023","21,822.57","21,973.48","21,975.47","21,760.82","","-0.69%"
"04/27/2023","21,974.66","22,011.33","22,057.96","21,846.59","","0.16%"
"04/26/2023","21,940.47","22,137.30","22,157.62","21,900.70","","-0.90%"
"04/25/2023","22,138.78","22,331.92","22,338.99","22,083.23","","-0.93%"
"04/24/2023","22,345.61","22,269.10","22,649.96","22,250.93","","0.28%"
"04/21/2023","22,282.13","22,504.74","22,529.04","22,212.42","","-0.85%"
"04/20/2023","22,473.41","22,504.09","22,626.20","22,437.90","","-0.12%"
"04/19/2023","22,501.12","22,497.57","22,543.05","22,448.50","","-0.05%"
"04/18/2023","22,511.27","22,397.29","22,555.85","22,346.76","","0.52%"
"04/17/2023","22,394.93","22,512.56","22,526.79","22,366.72","","-0.37%"
"04/14/2023","22,477.45","22,492.59","22,560.05","22,394.63","","0.09%"
"04/13/2023","22,456.33","22,283.03","22,531.72","22,283.03","","0.78%"
"04/12/2023","22,283.32","22,273.90","22,469.78","22,273.90","","0.04%"
"04/11/2023","22,274.24","22,150.68","22,381.28","22,145.20","","0.73%"
"04/10/2023","22,111.82","21,874.51","22,125.88","21,874.51","","0.89%"
"04/07/2023","21,915.78","21,986.49","21,988.35","21,761.05","","0.00%"
"04/05/2023","21,915.78","21,986.49","21,988.35","21,761.05","","-0.35%"
"04/04/2023","21,991.73","21,942.28","22,030.81","21,924.02","","-0.03%"
"04/03/2023","21,998.26","21,896.28","22,081.57","21,891.57","","0.46%"
"03/31/2023","21,898.03","21,907.78","21,931.99","21,832.66","","-0.05%"
"03/30/2023","21,909.53","21,897.32","21,940.16","21,834.36","","0.00%"
"03/29/2023","21,910.46","21,789.11","21,961.89","21,768.78","","0.59%"
"03/28/2023","21,782.46","21,613.70","21,793.36","21,512.30","","0.78%"
"03/27/2023","21,614.28","21,389.13","21,644.26","21,354.13","","1.00%"
"03/24/2023","21,401.03","21,379.73","21,411.29","21,304.66","","0.05%"
"03/23/2023","21,391.08","21,660.63","21,663.76","21,379.76","","-1.19%"
"03/22/2023","21,649.72","21,652.68","21,706.36","21,587.92","","-0.02%"
"03/21/2023","21,653.54","21,428.91","21,708.02","21,428.91","","1.02%"
"03/20/2023","21,434.58","21,424.81","21,450.01","21,262.10","","-0.05%"
"03/17/2023","21,445.16","21,374.05","21,483.76","21,272.32","","0.32%"
"03/16/2023","21,376.31","21,442.50","21,442.50","21,217.64","","-0.25%"
"03/15/2023","21,430.39","21,769.40","21,813.08","21,293.41","","-1.56%"
"03/14/2023","21,769.69","21,589.74","21,839.94","21,512.24","","0.82%"
"03/13/2023","21,592.02","21,590.47","21,870.80","21,581.15","","-0.06%"
"03/10/2023","21,604.65","21,764.65","21,769.61","21,592.71","","-0.72%"
"03/09/2023","21,760.62","22,072.63","22,077.30","21,739.04","","-1.41%"
"03/08/2023","22,072.05","21,956.87","22,072.05","21,952.82","","0.51%"
"03/07/2023","21,959.59","22,133.72","22,194.67","21,909.14","","-0.78%"
"03/06/2023","22,131.68","22,229.72","22,264.91","22,062.12","","-0.50%"
"03/03/2023","22,242.54","22,059.55","22,270.47","21,967.09","","1.00%"
"03/02/2023","22,022.05","22,005.25","22,152.14","21,991.90","","0.08%"
"03/01/2023","22,005.25","21,612.35","22,047.25","21,488.46","","1.99%"
"02/28/2023","21,576.43","21,566.00","21,640.22","21,514.23","","0.05%"
"02/27/2023","21,565.90","21,601.81","21,691.90","21,552.26","","-0.17%"
"02/24/2023","21,601.70","21,523.71","21,672.75","21,456.19","","0.29%"
"02/23/2023","21,539.57","21,703.27","21,750.54","21,519.42","","-0.76%"
"02/22/2023","21,704.88","21,884.18","21,887.27","21,667.38","","-0.73%"
"02/21/2023","21,864.75","21,968.21","22,072.69","21,864.75","","-0.28%"
"02/20/2023","21,925.12","21,936.04","21,998.01","21,911.62","","-0.10%"
"02/17/2023","21,947.45","21,969.83","21,990.37","21,864.00","","-0.10%"
"02/16/2023","21,969.55","21,878.79","21,998.22","21,840.20","","0.40%"
"02/15/2023","21,882.66","21,942.99","22,052.74","21,751.83","","-0.22%"
"02/14/2023","21,931.85","22,053.90","22,141.72","21,898.13","","-0.36%"
"02/13/2023","22,010.46","21,711.19","22,010.46","21,651.45","","1.45%"
"02/10/2023","21,695.78","22,346.38","22,353.98","21,666.98","","-2.70%"
"02/09/2023","22,298.89","22,462.75","22,504.24","22,298.89","","-0.45%"
"02/08/2023","22,400.07","22,319.22","22,443.47","22,319.12","","0.36%"
"02/07/2023","22,319.12","22,287.60","22,372.26","22,188.61","","0.29%"
"02/06/2023","22,254.65","22,252.56","22,305.07","22,156.22","","0.20%"
"02/03/2023","22,210.56","22,329.73","22,558.47","22,189.26","","-0.85%"
"02/02/2023","22,400.11","22,571.42","22,579.06","22,281.11","","-0.83%"
"02/01/2023","22,587.24","22,429.84","22,606.71","22,354.11","","0.76%"
"01/31/2023","22,416.72","22,394.02","22,504.99","22,355.18","","0.04%"
"01/30/2023","22,406.82","22,679.18","22,758.67","22,376.74","","-1.07%"
"01/27/2023","22,648.38","22,917.47","22,917.47","22,638.19","","-1.11%"
"01/26/2023","22,901.64","23,128.40","23,128.40","22,781.05","","-0.84%"
"01/25/2023","23,096.37","23,171.61","23,263.25","23,096.37","","-0.20%"
"01/24/2023","23,141.56","22,948.29","23,141.75","22,939.62","","0.75%"
"01/23/2023","22,968.92","23,040.02","23,076.19","22,935.26","","-0.16%"
"01/20/2023","23,006.60","22,970.96","23,011.46","22,823.11","","0.14%"
"01/19/2023","22,973.34","22,863.51","23,115.20","22,863.51","","0.35%"
"01/18/2023","22,892.14","22,793.49","23,091.02","22,762.55","","0.45%"
"01/17/2023","22,790.51","23,113.53","23,150.12","22,747.73","","-1.46%"
"01/16/2023","23,127.41","23,237.54","23,315.12","23,079.20","","-0.47%"
"01/13/2023","23,236.32","23,002.62","23,236.32","23,002.62","","0.97%"
"01/12/2023","23,012.94","22,560.99","23,029.42","22,476.42","","1.97%"
"01/11/2023","22,567.84","22,743.89","22,786.43","22,567.84","","-0.79%"
"01/10/2023","22,746.89","22,545.63","22,802.30","22,521.75","","0.89%"
"01/09/2023","22,545.33","22,275.08","22,617.62","22,267.71","","1.27%"
"01/06/2023","22,262.45","21,834.83","22,280.30","21,834.83","","1.69%"
"01/05/2023","21,891.62","21,772.91","22,104.40","21,700.64","","0.56%"
"01/04/2023","21,768.94","21,472.25","21,800.90","21,449.06","","1.32%"
"01/03/2023","21,484.90","21,383.17","21,554.73","21,381.13","","0.50%"
"01/02/2023","21,377.55","21,327.81","21,377.55","21,327.81","","0.22%"
"12/30/2022","21,330.51","21,251.62","21,447.09","21,251.62","","-0.02%"
"12/29/2022","21,333.82","21,304.78","21,334.00","21,222.01","","0.15%"
"12/28/2022","21,302.55","21,377.46","21,395.25","21,208.53","","-0.21%"
"12/27/2022","21,347.23","21,192.06","21,371.30","21,168.71","","0.84%"
"12/26/2022","21,168.78","21,138.09","21,168.78","21,112.38","","0.08%"
"12/23/2022","21,151.38","20,903.93","21,173.54","20,903.93","","0.79%"
"12/22/2022","20,986.59","21,149.66","21,154.97","20,910.51","","-0.77%"
"12/21/2022","21,149.66","21,126.63","21,246.53","21,118.34","","0.00%"
"12/20/2022","21,149.25","20,946.63","21,245.04","20,946.63","","0.75%"
"12/19/2022","20,991.93","20,980.16","21,075.22","20,934.91","","0.01%"
"12/16/2022","20,989.45","21,112.53","21,183.05","20,977.86","","-0.58%"
"12/15/2022","21,112.53","21,456.52","21,503.24","21,112.53","","-1.32%"
"12/14/2022","21,394.10","21,516.72","21,614.13","21,362.93","","-0.57%"
"12/13/2022","21,516.44","21,642.40","21,862.18","21,492.96","","-0.58%"
"12/12/2022","21,641.83","22,026.12","22,132.32","21,641.83","","-2.33%"
"12/07/2022","22,158.72","22,050.76","22,186.66","21,264.65","","0.49%"
"12/06/2022","22,050.76","22,091.99","22,221.62","22,010.20","","-0.40%"
"12/05/2022","22,138.81","22,448.88","22,448.88","22,059.03","","-1.25%"
"12/02/2022","22,419.40","22,483.69","22,497.11","22,268.04","","-0.23%"
"12/01/2022","22,470.78","22,581.31","22,594.69","22,284.38","","0.07%"
"11/30/2022","22,455.13","22,207.11","22,500.90","22,119.61","","1.29%"
"11/29/2022","22,168.50","22,048.80","22,205.49","21,954.77","","0.71%"
"11/28/2022","22,013.22","22,469.35","22,524.73","21,987.46","","-2.11%"
"11/25/2022","22,487.41","22,546.85","22,577.98","22,395.96","","-0.11%"
"11/24/2022","22,512.97","22,446.33","22,526.32","22,391.47","","0.12%"
"11/23/2022","22,487.10","22,334.37","22,553.56","22,323.74","","0.83%"
"11/22/2022","22,302.48","21,889.75","22,346.40","21,889.18","","1.95%"
"11/21/2022","21,875.91","21,883.25","22,014.91","21,808.44","","-0.10%"
"11/18/2022","21,896.96","21,788.02","21,988.10","21,788.02","","0.17%"
"11/17/2022","21,860.62","22,169.14","22,251.86","21,812.97","","-1.26%"
"11/16/2022","22,140.25","22,392.86","22,417.34","22,140.22","","-0.73%"
"11/15/2022","22,303.02","22,380.52","22,380.90","22,158.71","","-0.35%"
"11/14/2022","22,381.62","22,295.29","22,482.23","22,075.48","","0.37%"
"11/11/2022","22,298.67","22,070.69","22,415.25","22,061.53","","1.07%"
"11/10/2022","22,062.23","21,819.86","22,295.16","21,710.10","","1.14%"
"11/09/2022","21,812.59","21,964.57","22,033.72","21,687.17","","-0.68%"
"11/08/2022","21,960.91","22,029.11","22,183.24","21,951.01","","-0.31%"
"11/07/2022","22,029.11","21,946.41","22,106.77","21,829.90","","0.62%"
"11/04/2022","21,893.14","21,029.45","21,893.16","21,020.51","","4.24%"
"11/03/2022","21,003.28","20,881.74","21,098.12","20,750.91","","0.66%"
"11/02/2022","20,866.42","21,182.08","21,440.89","20,846.24","","-1.08%"
"10/31/2022","21,095.21","20,995.69","21,155.36","20,986.26","","0.61%"
"10/28/2022","20,967.74","21,035.19","21,114.74","20,893.53","","-0.38%"
"10/27/2022","21,047.63","20,953.43","21,057.09","20,769.38","","0.22%"
"10/26/2022","21,002.13","20,671.24","21,032.58","20,671.24","","1.29%"
"10/25/2022","20,735.49","20,223.20","20,737.54","20,223.20","","2.53%"
"10/24/2022","20,223.20","20,464.47","20,503.83","20,222.02","","-1.26%"
"10/21/2022","20,480.39","20,166.23","20,480.39","20,125.25","","1.57%"
"10/20/2022","20,163.96","20,131.47","20,212.76","20,083.61","","0.24%"
"10/19/2022","20,115.57","20,207.07","20,272.11","20,070.02","","-0.43%"
"10/18/2022","20,203.26","20,100.27","20,229.52","20,055.55","","0.63%"
"10/17/2022","20,077.32","19,759.11","20,077.49","19,676.11","","1.71%"
"10/14/2022","19,739.58","19,920.59","20,085.47","19,716.47","","-1.13%"
"10/13/2022","19,966.11","19,889.65","20,007.18","19,708.67","","0.50%"
"10/12/2022","19,866.95","19,868.57","19,979.21","19,748.76","","0.19%"
"10/11/2022","19,829.88","19,949.39","19,965.86","19,800.94","","-0.51%"
"10/10/2022","19,930.80","20,110.63","20,133.74","19,930.80","","-0.89%"
"10/07/2022","20,110.63","20,379.07","20,404.89","20,110.63","","-1.32%"
"10/06/2022","20,378.81","20,268.01","20,378.98","20,223.13","","0.55%"
"10/05/2022","20,268.01","20,288.01","20,295.52","20,100.85","","0.00%"
"10/04/2022","20,267.50","19,886.35","20,267.50","19,879.44","","2.02%"
"10/03/2022","19,866.28","19,456.60","19,876.17","19,384.80","","2.15%"
"09/30/2022","19,448.06","19,368.03","19,676.08","19,356.44","","0.40%"
"09/29/2022","19,370.95","19,339.22","19,421.97","19,238.07","","0.27%"
"09/28/2022","19,318.66","18,811.91","19,355.23","18,732.23","","2.81%"
"09/27/2022","18,791.21","18,686.07","18,908.81","18,684.97","","0.56%"
"09/26/2022","18,685.83","18,917.82","18,919.67","18,669.36","","-1.24%"
"09/23/2022","18,920.73","19,476.31","19,476.31","18,909.05","","-2.84%"
"09/22/2022","19,474.31","19,601.19","19,656.37","19,439.00","","-0.94%"
"09/21/2022","19,659.51","19,605.15","19,659.51","19,483.56","","0.39%"
"09/20/2022","19,583.07","19,498.18","19,606.78","19,402.14","","0.53%"
"09/19/2022","19,479.83","19,348.05","19,479.99","19,280.89","","0.60%"
"09/16/2022","19,363.78","19,392.46","19,436.95","19,178.37","","0.02%"
"09/15/2022","19,359.57","19,261.74","19,433.31","19,226.36","","0.48%"
"09/14/2022","19,266.75","19,319.36","19,373.70","19,265.17","","-0.24%"
"09/13/2022","19,312.35","19,570.23","19,570.23","19,295.13","","-1.26%"
"09/12/2022","19,558.32","19,546.26","19,693.61","19,483.04","","0.06%"
"09/09/2022","19,546.26","19,195.40","19,549.00","19,188.45","","1.93%"
"09/08/2022","19,176.64","19,017.09","19,176.64","18,927.85","","0.91%"
"09/07/2022","19,003.91","18,848.22","19,011.58","18,789.36","","0.83%"
"09/06/2022","18,848.22","18,913.86","18,913.86","18,826.83","","-0.29%"
"09/05/2022","18,903.16","18,747.63","18,909.97","18,747.63","","0.77%"
"09/02/2022","18,758.27","18,441.22","18,829.16","18,441.22","","1.70%"
"09/01/2022","18,445.53","18,855.74","18,855.74","18,422.05","","-2.16%"
"08/31/2022","18,853.05","19,085.81","19,189.94","18,853.05","","-1.62%"
"08/29/2022","19,163.57","19,436.58","19,438.55","19,163.57","","-1.43%"
"08/26/2022","19,441.92","19,587.95","19,614.28","19,386.36","","-0.66%"
"08/25/2022","19,571.69","19,593.05","19,631.18","19,495.52","","-0.01%"
"08/24/2022","19,573.07","19,614.88","19,614.88","19,540.03","","-0.11%"
"08/23/2022","19,594.33","19,429.43","19,603.93","19,325.08","","0.96%"
"08/22/2022","19,407.94","19,628.42","19,669.66","19,359.55","","-1.33%"
"08/19/2022","19,668.62","19,847.50","19,891.12","19,626.60","","-0.94%"
"08/18/2022","19,854.48","19,931.40","19,991.00","19,742.75","","-0.31%"
"08/17/2022","19,915.33","20,155.01","20,179.15","19,888.39","","-1.51%"
"08/16/2022","20,221.08","20,066.74","20,233.16","19,975.39","","0.67%"
"08/15/2022","20,087.04","20,311.69","20,334.66","19,992.17","","-1.10%"
"08/12/2022","20,311.43","20,379.68","20,466.77","20,231.37","","-0.30%"
"08/11/2022","20,372.32","20,338.33","20,493.28","20,293.36","","0.16%"
"08/10/2022","20,338.85","19,914.18","20,340.85","19,826.42","","2.23%"
"08/09/2022","19,895.96","19,914.70","19,929.36","19,767.31","","-0.03%"
"08/08/2022","19,901.26","19,421.45","19,941.62","19,421.35","","2.47%"
"08/05/2022","19,421.20","19,319.88","19,424.18","19,244.47","","0.55%"
"08/04/2022","19,314.42","19,285.41","19,350.10","19,227.33","","0.28%"
"08/03/2022","19,261.28","19,362.30","19,540.64","19,212.07","","-0.54%"
"08/02/2022","19,366.25","19,055.46","19,380.33","19,055.19","","1.63%"
"08/01/2022","19,054.73","19,298.58","19,298.58","19,011.64","","-1.24%"
"07/27/2022","19,293.66","19,338.65","19,350.39","19,153.63","","-0.12%"
"07/26/2022","19,316.21","19,152.98","19,355.18","19,149.12","","0.91%"
"07/25/2022","19,142.22","19,236.34","19,271.16","19,100.64","","-0.53%"
"07/22/2022","19,245.18","19,056.86","19,277.21","19,051.02","","1.07%"
"07/21/2022","19,040.82","18,644.97","19,040.82","18,614.13","","2.12%"
"07/20/2022","18,644.97","18,473.43","18,675.38","18,433.46","","0.96%"
"07/19/2022","18,467.71","18,226.06","18,485.26","18,155.95","","1.35%"
"07/18/2022","18,221.86","17,834.89","18,258.46","17,834.39","","2.18%"
"07/15/2022","17,833.52","17,756.92","17,853.98","17,587.41","","0.46%"
"07/14/2022","17,752.60","18,282.90","18,282.90","17,547.51","","-2.90%"
"07/13/2022","18,282.90","18,466.70","18,466.70","18,200.15","","-0.98%"
"07/12/2022","18,462.98","18,504.12","18,691.66","18,461.48","","-0.22%"
"07/11/2022","18,504.12","18,624.03","18,742.76","18,500.64","","-0.80%"
"07/08/2022","18,652.88","18,682.46","18,709.75","18,562.25","","-0.02%"
"07/07/2022","18,656.09","18,066.29","18,658.77","18,064.12","","3.30%"
"07/06/2022","18,060.26","18,310.04","18,310.04","17,960.38","","-1.27%"
"07/05/2022","18,292.04","18,472.25","18,472.25","18,094.37","","-0.87%"
"07/04/2022","18,452.25","18,459.22","18,477.42","18,375.42","","-0.04%"
"07/01/2022","18,458.98","18,380.18","18,538.11","18,321.24","","0.38%"
"06/30/2022","18,388.82","18,657.18","18,663.49","18,289.20","","-1.53%"
"06/28/2022","18,674.67","18,814.76","19,006.99","18,674.67","","-0.75%"
"06/27/2022","18,815.01","18,893.96","18,918.33","18,784.59","","-0.21%"
"06/24/2022","18,855.08","18,500.74","18,859.40","18,423.58","","1.92%"
"06/23/2022","18,500.50","19,024.32","19,029.50","18,420.64","","-2.83%"
"06/22/2022","19,038.61","19,555.74","19,555.74","18,984.65","","-2.53%"
"06/21/2022","19,532.13","19,473.65","19,690.57","19,399.05","","0.42%"
"06/20/2022","19,450.42","19,380.83","19,450.59","19,359.37","","0.35%"
"06/17/2022","19,382.92","19,412.63","19,505.23","19,370.42","","-0.04%"
"06/16/2022","19,391.21","19,831.80","19,831.80","19,390.60","","-1.99%"
"06/15/2022","19,784.71","19,583.85","19,799.35","19,484.57","","1.13%"
"06/14/2022","19,563.03","19,838.01","19,838.01","19,490.33","","-1.38%"
"06/13/2022","19,837.75","20,228.30","20,231.52","19,639.87","","-1.93%"
"06/10/2022","20,228.03","20,391.72","20,391.72","20,180.45","","-0.70%"
