"Date","Price","Open","High","Low","Vol.","Change %"
"08/14/2023","1,145.53","1,144.48","1,147.96","1,138.77","","-0.17%"
"08/11/2023","1,147.50","1,152.54","1,155.63","1,142.38","","-0.46%"
"08/10/2023","1,152.82","1,164.58","1,164.58","1,145.06","","-1.14%"
"08/09/2023","1,166.07","1,170.14","1,170.14","1,155.48","","-0.62%"
"08/08/2023","1,173.40","1,170.00","1,174.76","1,165.26","","0.27%"
"08/04/2023","1,170.23","1,173.89","1,175.99","1,166.44","","-0.31%"
"08/03/2023","1,173.89","1,161.96","1,174.80","1,161.88","","1.12%"
"08/02/2023","1,160.90","1,178.45","1,179.67","1,160.90","","-1.52%"
"08/01/2023","1,178.85","1,175.44","1,182.34","1,175.05","","0.35%"
"07/31/2023","1,174.70","1,161.91","1,177.76","1,160.77","","1.11%"
"07/28/2023","1,161.83","1,166.84","1,170.09","1,161.83","","-0.43%"
"07/27/2023","1,166.84","1,164.24","1,166.99","1,151.56","","0.22%"
"07/26/2023","1,164.32","1,169.28","1,174.36","1,163.63","","-0.59%"
"07/25/2023","1,171.24","1,172.41","1,175.99","1,169.51","","-0.10%"
"07/24/2023","1,172.41","1,174.12","1,182.50","1,169.85","","-0.04%"
"07/21/2023","1,172.85","1,173.14","1,175.83","1,166.39","","-0.08%"
"07/19/2023","1,173.75","1,170.60","1,180.24","1,170.16","","0.34%"
"07/18/2023","1,169.79","1,160.59","1,176.72","1,160.50","","0.83%"
"07/17/2023","1,160.14","1,164.23","1,167.61","1,157.81","","-0.35%"
"07/14/2023","1,164.20","1,173.43","1,175.39","1,157.15","","-0.78%"
"07/13/2023","1,173.36","1,162.39","1,173.70","1,161.31","","0.94%"
"07/12/2023","1,162.39","1,148.35","1,162.39","1,147.44","","1.27%"
"07/11/2023","1,147.86","1,131.65","1,147.86","1,131.49","","1.51%"
"07/10/2023","1,130.84","1,125.60","1,133.51","1,121.86","","-0.20%"
"07/07/2023","1,133.11","1,113.47","1,133.11","1,113.47","","1.62%"
"07/06/2023","1,115.02","1,121.14","1,121.62","1,110.71","","-0.60%"
"07/05/2023","1,121.71","1,136.87","1,139.15","1,121.71","","-1.11%"
"07/04/2023","1,134.27","1,124.35","1,134.27","1,124.35","","0.06%"
"06/30/2023","1,133.60","1,130.84","1,136.31","1,129.95","","0.24%"
"06/29/2023","1,130.93","1,124.91","1,136.49","1,124.91","","0.32%"
"06/28/2023","1,127.37","1,130.24","1,132.86","1,126.00","","-0.19%"
"06/27/2023","1,129.51","1,134.72","1,134.72","1,118.40","","-0.79%"
"06/26/2023","1,138.45","1,133.54","1,139.17","1,127.44","","0.43%"
"06/23/2023","1,133.54","1,141.07","1,141.49","1,133.20","","-0.71%"
"06/22/2023","1,141.67","1,148.39","1,154.85","1,136.03","","-0.88%"
"06/21/2023","1,151.83","1,163.19","1,168.53","1,151.81","","-0.80%"
"06/20/2023","1,161.07","1,172.10","1,172.10","1,145.78","","-1.09%"
"06/16/2023","1,173.90","1,180.09","1,199.71","1,173.90","","-0.39%"
"06/15/2023","1,178.54","1,179.66","1,181.98","1,175.95","","0.02%"
"06/14/2023","1,178.28","1,185.05","1,186.77","1,177.46","","-0.60%"
"06/13/2023","1,185.36","1,182.18","1,189.85","1,175.90","","0.12%"
"06/09/2023","1,183.97","1,190.86","1,190.86","1,177.82","","-0.57%"
"06/08/2023","1,190.76","1,200.50","1,200.61","1,186.90","","-0.74%"
"06/07/2023","1,199.68","1,194.40","1,201.77","1,190.78","","0.49%"
"06/06/2023","1,193.83","1,151.31","1,193.83","1,148.38","","3.66%"
"06/05/2023","1,151.72","1,151.53","1,159.77","1,146.17","","0.33%"
"06/02/2023","1,147.97","1,120.77","1,148.23","1,120.77","","2.69%"
"06/01/2023","1,117.93","1,099.03","1,121.57","1,098.95","","1.72%"
"05/31/2023","1,099.03","1,089.72","1,099.51","1,088.66","","0.58%"
"05/30/2023","1,092.64","1,102.28","1,103.47","1,085.14","","-0.80%"
"05/29/2023","1,101.47","1,100.94","1,108.04","1,098.21","","0.05%"
"05/26/2023","1,100.97","1,098.93","1,104.45","1,093.79","","0.22%"
"05/25/2023","1,098.60","1,107.90","1,108.91","1,091.36","","-1.09%"
"05/24/2023","1,110.71","1,121.83","1,124.48","1,108.14","","-1.06%"
"05/23/2023","1,122.65","1,124.47","1,134.07","1,122.65","","-0.11%"
"05/19/2023","1,123.90","1,137.74","1,144.20","1,123.90","","-1.13%"
"05/18/2023","1,136.76","1,127.65","1,136.76","1,120.31","","0.22%"
"05/17/2023","1,134.23","1,140.50","1,145.95","1,134.23","","-0.30%"
"05/16/2023","1,137.65","1,148.15","1,153.48","1,137.65","","-0.91%"
"05/15/2023","1,148.13","1,159.36","1,163.17","1,148.13","","-0.95%"
"05/12/2023","1,159.12","1,150.46","1,159.12","1,141.19","","1.37%"
"05/11/2023","1,143.42","1,161.04","1,168.96","1,143.42","","-1.44%"
"05/10/2023","1,160.15","1,160.59","1,161.53","1,156.97","","0.05%"
"05/09/2023","1,159.53","1,157.47","1,163.22","1,153.92","","0.18%"
"05/08/2023","1,157.44","1,166.62","1,169.30","1,155.87","","-0.58%"
"05/05/2023","1,164.18","1,163.47","1,180.69","1,162.83","","0.48%"
"05/04/2023","1,158.60","1,153.20","1,161.19","1,149.62","","-0.01%"
"05/03/2023","1,158.68","1,157.58","1,169.16","1,154.54","","0.06%"
"05/02/2023","1,157.99","1,194.34","1,194.34","1,157.99","","-3.41%"
"04/28/2023","1,198.81","1,161.28","1,198.81","1,157.74","","2.68%"
"04/27/2023","1,167.51","1,181.98","1,181.98","1,153.65","","-1.53%"
"04/26/2023","1,185.60","1,196.68","1,201.35","1,182.78","","-1.01%"
"04/25/2023","1,197.65","1,223.03","1,224.30","1,184.83","","-2.25%"
"04/24/2023","1,225.26","1,216.10","1,226.66","1,216.10","","0.77%"
"04/21/2023","1,215.94","1,233.39","1,233.39","1,211.74","","-2.32%"
"04/20/2023","1,244.77","1,246.55","1,247.56","1,236.53","","-0.26%"
"04/19/2023","1,247.97","1,255.00","1,256.05","1,244.00","","-0.57%"
"04/18/2023","1,255.16","1,258.38","1,263.18","1,246.84","","-0.17%"
"04/17/2023","1,257.24","1,253.77","1,264.18","1,246.62","","0.32%"
"04/14/2023","1,253.29","1,239.97","1,253.29","1,235.89","","1.05%"
"04/13/2023","1,240.27","1,232.20","1,240.27","1,229.04","","0.65%"
"04/12/2023","1,232.20","1,221.75","1,233.41","1,221.75","","0.88%"
"04/11/2023","1,221.42","1,200.38","1,221.42","1,195.06","","1.76%"
"04/10/2023","1,200.34","1,193.75","1,200.34","1,187.93","","0.57%"
"04/05/2023","1,193.57","1,178.92","1,193.57","1,168.42","","1.28%"
"04/04/2023","1,178.51","1,185.07","1,191.86","1,178.02","","-0.40%"
"04/03/2023","1,183.20","1,168.31","1,183.20","1,163.39","","2.21%"
"03/31/2023","1,157.59","1,149.53","1,161.50","1,149.53","","0.98%"
"03/30/2023","1,146.36","1,121.00","1,146.36","1,121.00","","2.39%"
"03/29/2023","1,119.62","1,116.69","1,127.48","1,116.69","","0.20%"
"03/28/2023","1,117.41","1,115.52","1,122.09","1,111.21","","-0.07%"
"03/27/2023","1,118.20","1,108.11","1,120.39","1,104.95","","1.08%"
"03/24/2023","1,106.24","1,095.95","1,106.24","1,084.58","","0.85%"
"03/23/2023","1,096.92","1,121.76","1,125.65","1,094.58","","-2.17%"
"03/22/2023","1,121.24","1,126.65","1,139.33","1,117.36","","-0.74%"
"03/21/2023","1,129.63","1,110.72","1,135.37","1,110.72","","1.73%"
"03/17/2023","1,110.39","1,116.78","1,122.49","1,105.98","","-0.72%"
"03/16/2023","1,118.43","1,117.89","1,139.22","1,104.46","","0.60%"
"03/15/2023","1,111.75","1,150.03","1,150.03","1,107.77","","-3.84%"
"03/14/2023","1,156.17","1,154.07","1,171.70","1,153.13","","0.18%"
"03/13/2023","1,154.07","1,186.06","1,186.06","1,154.07","","-2.80%"
"03/10/2023","1,187.27","1,211.90","1,211.90","1,186.80","","-1.93%"
"03/09/2023","1,210.68","1,241.63","1,244.96","1,210.68","","-2.48%"
"03/08/2023","1,241.44","1,238.93","1,244.36","1,235.70","","0.38%"
"03/07/2023","1,236.75","1,233.16","1,241.33","1,232.40","","0.09%"
"03/06/2023","1,235.67","1,215.69","1,235.67","1,215.69","","1.74%"
"03/03/2023","1,214.55","1,187.47","1,219.37","1,187.06","","2.14%"
"03/02/2023","1,189.09","1,201.16","1,209.79","1,189.09","","-0.82%"
"03/01/2023","1,198.89","1,191.79","1,208.64","1,187.19","","0.95%"
"02/28/2023","1,187.56","1,210.86","1,216.38","1,187.56","","-1.55%"
"02/27/2023","1,206.22","1,194.22","1,212.61","1,188.63","","1.06%"
"02/24/2023","1,193.54","1,192.06","1,198.13","1,182.80","","0.11%"
"02/23/2023","1,192.24","1,187.50","1,204.56","1,187.07","","0.39%"
"02/22/2023","1,187.55","1,195.86","1,197.48","1,186.37","","-0.88%"
"02/21/2023","1,198.14","1,211.66","1,215.86","1,195.29","","-1.06%"
"02/20/2023","1,210.92","1,209.28","1,213.25","1,196.33","","0.09%"
"02/17/2023","1,209.86","1,224.71","1,224.71","1,204.56","","-1.34%"
"02/16/2023","1,226.34","1,217.47","1,229.89","1,215.23","","0.57%"
"02/15/2023","1,219.44","1,225.12","1,225.12","1,197.02","","-0.27%"
"02/14/2023","1,222.74","1,239.64","1,240.52","1,218.36","","-1.41%"
"02/13/2023","1,240.18","1,242.15","1,248.75","1,228.24","","-0.44%"
"02/10/2023","1,245.65","1,246.45","1,250.48","1,242.11","","0.00%"
"02/09/2023","1,245.63","1,265.05","1,265.05","1,237.07","","-1.46%"
"02/08/2023","1,264.10","1,270.49","1,279.35","1,254.90","","-0.47%"
"02/07/2023","1,270.09","1,268.73","1,271.34","1,255.88","","0.13%"
"02/06/2023","1,268.49","1,263.50","1,268.49","1,256.02","","0.41%"
"02/03/2023","1,263.25","1,261.24","1,270.19","1,256.86","","0.25%"
"02/02/2023","1,260.10","1,268.34","1,270.54","1,248.87","","-0.66%"
"02/01/2023","1,268.48","1,286.53","1,291.85","1,262.33","","-1.68%"
"01/31/2023","1,290.11","1,275.10","1,290.11","1,264.76","","0.77%"
"01/30/2023","1,280.22","1,285.32","1,285.72","1,270.92","","-0.44%"
"01/27/2023","1,285.89","1,289.10","1,296.32","1,273.57","","-1.23%"
"01/26/2023","1,301.90","1,305.43","1,312.68","1,300.41","","0.05%"
"01/25/2023","1,301.28","1,308.87","1,312.64","1,299.54","","-0.70%"
"01/24/2023","1,310.50","1,333.72","1,333.72","1,310.50","","-1.60%"
"01/23/2023","1,331.77","1,341.55","1,342.70","1,329.22","","-0.42%"
"01/20/2023","1,337.40","1,331.95","1,337.40","1,326.84","","0.37%"
"01/19/2023","1,332.50","1,336.32","1,336.32","1,325.55","","-0.40%"
"01/18/2023","1,337.89","1,333.74","1,347.58","1,333.20","","0.30%"
"01/17/2023","1,333.86","1,330.31","1,336.79","1,326.52","","-0.10%"
"01/16/2023","1,335.15","1,336.95","1,337.95","1,326.25","","-0.17%"
"01/13/2023","1,337.44","1,337.14","1,337.71","1,326.02","","0.06%"
"01/12/2023","1,336.65","1,335.85","1,345.36","1,332.05","","-0.47%"
"01/11/2023","1,342.91","1,335.91","1,344.01","1,326.92","","0.62%"
"01/10/2023","1,334.69","1,328.69","1,339.69","1,326.19","","0.60%"
"01/06/2023","1,326.74","1,322.53","1,334.71","1,320.31","","0.61%"
"01/05/2023","1,318.74","1,292.61","1,318.74","1,292.61","","2.09%"
"01/04/2023","1,291.80","1,266.31","1,294.70","1,266.31","","1.75%"
"01/03/2023","1,269.56","1,289.49","1,293.08","1,269.56","","-1.11%"
"01/02/2023","1,283.87","1,290.95","1,291.69","1,281.49","","-0.17%"
"12/29/2022","1,286.07","1,267.42","1,290.11","1,266.69","","1.54%"
"12/28/2022","1,266.52","1,261.36","1,266.52","1,249.62","","0.47%"
"12/27/2022","1,260.55","1,250.73","1,260.55","1,247.91","","1.04%"
"12/26/2022","1,247.56","1,249.62","1,251.60","1,244.12","","-0.41%"
"12/23/2022","1,252.68","1,227.42","1,252.68","1,227.42","","2.05%"
"12/22/2022","1,227.57","1,249.84","1,249.84","1,227.57","","-1.78%"
"12/21/2022","1,249.84","1,229.24","1,249.84","1,226.35","","1.81%"
"12/20/2022","1,227.62","1,217.88","1,227.62","1,210.68","","1.00%"
"12/19/2022","1,215.44","1,213.79","1,228.17","1,207.60","","0.32%"
"12/16/2022","1,211.59","1,220.59","1,224.14","1,210.76","","-0.89%"
"12/15/2022","1,222.46","1,224.38","1,226.17","1,215.30","","-0.64%"
"12/14/2022","1,230.37","1,229.61","1,231.79","1,216.64","","0.06%"
"12/13/2022","1,229.69","1,228.54","1,239.05","1,225.90","","0.08%"
"12/12/2022","1,228.71","1,235.66","1,235.66","1,224.63","","-0.60%"
"12/09/2022","1,236.18","1,229.65","1,238.46","1,222.11","","0.53%"
"12/07/2022","1,229.65","1,236.44","1,244.45","1,228.97","","-0.56%"
"12/06/2022","1,236.59","1,214.51","1,236.59","1,214.43","","1.55%"
"12/05/2022","1,217.68","1,243.12","1,243.93","1,215.84","","-1.87%"
"12/02/2022","1,240.93","1,233.82","1,245.07","1,230.69","","0.44%"
"12/01/2022","1,235.45","1,235.35","1,251.01","1,235.24","","-0.58%"
"11/30/2022","1,242.63","1,248.36","1,254.86","1,230.92","","-0.46%"
"11/29/2022","1,248.36","1,241.45","1,257.28","1,241.45","","0.59%"
"11/28/2022","1,240.99","1,264.19","1,264.19","1,236.66","","-1.99%"
"11/25/2022","1,266.25","1,267.11","1,275.57","1,257.81","","-0.13%"
"11/24/2022","1,267.93","1,268.91","1,268.91","1,256.45","","0.15%"
"11/23/2022","1,266.00","1,252.48","1,266.00","1,250.67","","0.81%"
"11/22/2022","1,255.82","1,231.78","1,255.82","1,225.08","","1.97%"
"11/21/2022","1,231.54","1,275.40","1,275.87","1,231.39","","-3.99%"
"11/18/2022","1,282.68","1,292.42","1,292.58","1,272.28","","-1.01%"
"11/17/2022","1,295.81","1,281.77","1,295.81","1,272.21","","1.31%"
"11/16/2022","1,279.00","1,283.13","1,291.83","1,274.67","","-0.49%"
"11/15/2022","1,285.29","1,275.71","1,286.44","1,263.72","","1.48%"
"11/11/2022","1,266.56","1,262.47","1,266.56","1,241.30","","-0.92%"
"11/10/2022","1,278.26","1,242.31","1,278.26","1,230.43","","2.30%"
"11/09/2022","1,249.55","1,252.92","1,256.19","1,228.16","","-0.25%"
"11/08/2022","1,252.67","1,245.44","1,252.69","1,236.69","","0.68%"
"11/04/2022","1,244.24","1,220.70","1,244.24","1,220.70","","2.36%"
"11/03/2022","1,215.51","1,235.79","1,239.57","1,215.51","","-2.38%"
"11/02/2022","1,245.10","1,259.05","1,262.12","1,239.46","","-0.74%"
"11/01/2022","1,254.39","1,235.72","1,261.82","1,233.83","","1.86%"
"10/31/2022","1,231.52","1,216.93","1,231.52","1,213.61","","0.97%"
"10/28/2022","1,219.69","1,213.51","1,225.13","1,210.59","","0.65%"
"10/27/2022","1,211.76","1,202.00","1,211.76","1,188.24","","0.81%"
"10/26/2022","1,202.00","1,206.58","1,215.11","1,198.45","","-0.59%"
"10/25/2022","1,209.12","1,195.28","1,209.12","1,192.21","","1.12%"
"10/24/2022","1,195.68","1,228.23","1,237.93","1,195.68","","-2.92%"
"10/21/2022","1,231.64","1,224.14","1,231.73","1,216.23","","0.74%"
"10/20/2022","1,222.63","1,200.25","1,259.57","1,200.25","","2.11%"
"10/19/2022","1,197.40","1,189.18","1,203.16","1,185.04","","0.73%"
"10/18/2022","1,188.74","1,171.11","1,189.06","1,171.11","","1.75%"
"10/14/2022","1,168.32","1,176.69","1,183.16","1,165.60","","-0.79%"
"10/13/2022","1,177.65","1,174.48","1,192.69","1,169.46","","0.09%"
"10/12/2022","1,176.64","1,179.59","1,182.61","1,174.80","","-0.36%"
"10/11/2022","1,180.90","1,196.61","1,196.61","1,180.44","","-1.50%"
"10/10/2022","1,198.83","1,209.97","1,209.97","1,187.24","","-0.85%"
"10/07/2022","1,209.10","1,214.11","1,214.74","1,200.38","","-0.74%"
"10/06/2022","1,218.15","1,215.36","1,224.06","1,210.89","","0.23%"
"10/05/2022","1,215.36","1,198.41","1,215.36","1,185.27","","1.50%"
"10/04/2022","1,197.44","1,158.29","1,198.35","1,158.29","","3.52%"
"10/03/2022","1,156.70","1,132.29","1,156.70","1,131.75","","2.52%"
"09/30/2022","1,128.24","1,135.84","1,150.22","1,128.24","","-0.66%"
"09/29/2022","1,135.78","1,128.29","1,135.78","1,108.05","","0.48%"
"09/28/2022","1,130.35","1,126.71","1,135.20","1,114.81","","0.58%"
"09/27/2022","1,123.81","1,112.92","1,135.24","1,112.57","","0.99%"
"09/26/2022","1,112.84","1,158.54","1,161.71","1,112.84","","-3.84%"
"09/23/2022","1,157.27","1,196.01","1,196.01","1,157.27","","-3.69%"
"09/22/2022","1,201.61","1,197.92","1,206.44","1,193.65","","0.32%"
"09/21/2022","1,197.75","1,239.52","1,239.52","1,197.75","","0.24%"
"09/20/2022","1,194.83","1,204.21","1,209.95","1,194.83","","-0.88%"
"09/19/2022","1,205.45","1,199.07","1,206.86","1,193.01","","-0.34%"
"09/16/2022","1,209.58","1,213.30","1,213.30","1,189.42","","-0.34%"
"09/15/2022","1,213.70","1,219.00","1,219.81","1,207.41","","-0.42%"
"09/14/2022","1,218.76","1,228.65","1,239.58","1,212.68","","-0.76%"
"09/13/2022","1,228.09","1,234.74","1,240.73","1,227.36","","-0.60%"
"09/12/2022","1,235.54","1,224.59","1,239.25","1,224.59","","1.07%"
"09/09/2022","1,222.51","1,204.77","1,227.21","1,204.77","","1.63%"
"09/08/2022","1,202.96","1,210.30","1,212.77","1,190.95","","-0.61%"
"09/07/2022","1,210.30","1,225.81","1,225.81","1,210.30","","-1.37%"
"09/06/2022","1,227.08","1,236.74","1,241.47","1,221.94","","-0.78%"
"09/05/2022","1,236.74","1,232.91","1,241.86","1,231.87","","0.31%"
"09/02/2022","1,232.91","1,226.70","1,244.77","1,221.70","","0.73%"
"09/01/2022","1,224.00","1,228.65","1,233.17","1,214.71","","-0.35%"
"08/31/2022","1,228.33","1,266.22","1,266.22","1,228.33","","-3.30%"
"08/30/2022","1,270.29","1,288.58","1,288.59","1,264.77","","-1.52%"
"08/29/2022","1,289.86","1,297.96","1,299.82","1,285.39","","-0.69%"
"08/26/2022","1,298.84","1,302.18","1,302.18","1,291.77","","-0.42%"
"08/25/2022","1,304.36","1,293.75","1,304.36","1,288.77","","0.96%"
"08/24/2022","1,291.98","1,291.13","1,307.70","1,288.51","","0.19%"
"08/23/2022","1,289.54","1,293.35","1,310.28","1,286.80","","-0.29%"
"08/22/2022","1,293.27","1,306.03","1,312.13","1,290.45","","-1.11%"
"08/19/2022","1,307.78","1,324.43","1,324.95","1,304.74","","-1.23%"
"08/18/2022","1,324.12","1,325.60","1,335.74","1,322.76","","0.07%"
"08/17/2022","1,323.22","1,320.17","1,327.21","1,316.85","","0.14%"
"08/16/2022","1,321.38","1,326.37","1,343.04","1,320.37","","-0.71%"
"08/12/2022","1,330.82","1,323.93","1,334.23","1,322.88","","0.48%"
"08/11/2022","1,324.48","1,315.06","1,324.48","1,315.06","","0.79%"
"08/10/2022","1,314.08","1,322.08","1,335.09","1,309.95","","-0.61%"
"08/09/2022","1,322.08","1,333.07","1,341.83","1,319.49","","-0.82%"
"08/08/2022","1,333.07","1,296.51","1,333.07","1,296.51","","2.54%"
"08/05/2022","1,300.09","1,281.42","1,300.09","1,274.03","","1.45%"
"08/04/2022","1,281.45","1,279.60","1,282.97","1,262.92","","0.18%"
"08/03/2022","1,279.20","1,281.59","1,292.33","1,276.83","","-0.16%"
"08/02/2022","1,281.28","1,272.10","1,286.51","1,272.10","","0.72%"
"08/01/2022","1,272.10","1,289.06","1,290.01","1,271.39","","-1.84%"
"07/29/2022","1,295.96","1,322.34","1,324.69","1,295.96","","-1.84%"
"07/28/2022","1,320.20","1,300.90","1,320.20","1,294.03","","1.54%"
"07/27/2022","1,300.17","1,296.49","1,301.72","1,284.76","","0.41%"
"07/26/2022","1,294.82","1,289.71","1,301.36","1,282.31","","0.38%"
"07/25/2022","1,289.89","1,256.95","1,289.89","1,256.95","","2.39%"
"07/22/2022","1,259.80","1,291.55","1,300.08","1,259.80","","-2.46%"
"07/21/2022","1,291.55","1,304.84","1,304.85","1,283.57","","-0.88%"
"07/19/2022","1,303.01","1,285.30","1,303.01","1,283.32","","1.66%"
"07/18/2022","1,281.71","1,269.80","1,289.23","1,269.80","","0.59%"
"07/15/2022","1,274.19","1,274.78","1,274.78","1,251.69","","0.13%"
"07/14/2022","1,272.51","1,314.37","1,314.37","1,259.08","","-3.55%"
"07/13/2022","1,319.29","1,340.17","1,349.38","1,319.29","","-2.12%"
"07/12/2022","1,347.88","1,344.57","1,360.73","1,340.67","","0.24%"
"07/11/2022","1,344.65","1,354.92","1,355.52","1,342.66","","-0.76%"
"07/08/2022","1,354.92","1,350.69","1,354.92","1,339.43","","0.35%"
"07/07/2022","1,350.26","1,339.55","1,350.79","1,336.48","","1.03%"
"07/06/2022","1,336.49","1,333.45","1,336.49","1,316.50","","0.21%"
"07/05/2022","1,333.69","1,357.98","1,357.98","1,319.01","","-1.79%"
"07/01/2022","1,357.98","1,324.23","1,358.00","1,324.23","","2.65%"
"06/30/2022","1,322.88","1,360.86","1,369.45","1,322.88","","-1.78%"
"06/29/2022","1,346.88","1,379.31","1,380.46","1,345.79","","-2.48%"
"06/28/2022","1,381.09","1,373.84","1,389.81","1,366.37","","1.11%"
"06/24/2022","1,365.96","1,336.64","1,374.03","1,336.64","","2.03%"
"06/23/2022","1,338.83","1,366.62","1,367.01","1,328.73","","-2.43%"
"06/22/2022","1,372.20","1,394.41","1,402.25","1,372.20","","-1.87%"
"06/21/2022","1,398.42","1,402.13","1,402.13","1,367.31","","-3.82%"
"06/17/2022","1,454.02","1,464.41","1,467.14","1,452.06","","-1.30%"
"06/16/2022","1,473.19","1,462.15","1,473.19","1,450.69","","0.66%"
"06/15/2022","1,463.55","1,501.18","1,503.38","1,463.55","","-2.51%"
"06/14/2022","1,501.18","1,484.97","1,501.18","1,476.81","","1.12%"
"06/13/2022","1,484.58","1,530.29","1,536.57","1,484.32","","-3.01%"
"06/10/2022","1,530.73","1,525.89","1,532.12","1,511.86","","0.26%"
"06/09/2022","1,526.79","1,560.72","1,560.72","1,526.79","","-2.18%"
"06/08/2022","1,560.76","1,586.15","1,586.86","1,559.19","","-1.66%"
"06/07/2022","1,587.07","1,608.21","1,608.71","1,574.17","","-1.31%"
"06/06/2022","1,608.21","1,613.84","1,615.69","1,604.32","","-0.36%"
"06/03/2022","1,614.09","1,609.49","1,617.15","1,603.53","","0.24%"
"06/02/2022","1,610.21","1,604.54","1,615.82","1,599.71","","0.35%"
"06/01/2022","1,604.54","1,615.11","1,619.40","1,599.01","","0.08%"
"05/31/2022","1,603.23","1,565.25","1,619.48","1,565.25","","4.63%"
"05/27/2022","1,532.31","1,506.51","1,532.31","1,495.61","","1.57%"
"05/26/2022","1,508.62","1,493.31","1,511.13","1,493.31","","1.15%"
